UniqueID,descriptiveLine,copyNumber,creditLine,historicalContextNote,objectHistoryNote,object,summary,productionNote,recordCreationDate,uniqueID,physicalDescription,materialsTechniques,dimensionsNote,imageResolution,contentDescription,recordModificationDate,museumNumber,aspects: item_count,images: item_count,objectNumber: item_count,collectionCode,productionType
O1468708,97,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468707,97,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,6,1,0,1,3,0
O1468706,97,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468705,49,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468704,49,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468703,49,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468697,194,0,37,0,0,13,167,0,10,8,1601,26,0,3,0,10,10,1,5,1,3,0
O1468702,64,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468701,64,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,6,1,0,1,3,0
O1468700,64,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,6,1,0,1,3,0
O1468699,97,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,6,1,0,1,3,0
O1468698,83,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468696,44,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468695,44,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468694,65,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468693,52,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468692,135,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468691,135,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468690,135,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468689,135,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468688,57,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468687,93,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468686,93,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468685,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468684,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468683,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468682,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468681,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468680,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468679,55,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468678,85,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468677,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468676,81,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468674,86,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468673,53,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468672,52,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468671,102,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468670,145,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,1,1,3,0
O1468669,53,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468668,114,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468667,105,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468666,105,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468665,105,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468664,105,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468663,73,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468662,64,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,6,1,0,1,3,0
O1468661,64,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468660,80,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468659,76,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468658,76,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468657,82,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,6,1,0,1,3,0
O1468656,83,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468655,52,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468654,122,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468653,83,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468652,52,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468651,52,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468650,63,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468649,80,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468648,88,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468647,51,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468646,88,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468645,64,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468644,94,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468643,95,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468642,101,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468641,101,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468640,95,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468639,98,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468638,55,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468637,85,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468636,85,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468635,53,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468634,129,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468633,129,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468632,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468631,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468630,120,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468629,120,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,11,1,0,1,3,0
O1468627,105,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468626,120,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468625,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468624,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468623,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468622,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468621,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468620,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468619,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468618,62,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468617,71,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468616,180,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468615,130,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468614,130,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468613,130,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468612,130,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,13,1,0,1,3,0
O1468611,130,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468610,239,0,0,0,0,25,0,60,10,8,132,59,0,3,60,10,15,1,0,2,4,0
O1468608,285,0,0,0,840,8,3313,0,10,8,428,33,0,3,0,10,10,1,1,1,3,0
O1468607,259,0,37,0,0,13,182,0,10,8,3522,26,0,3,0,10,17,1,15,3,3,0
O1468606,264,0,0,0,697,6,1842,0,10,8,470,33,0,3,0,10,10,1,1,1,3,0
O1468605,182,0,37,0,0,13,182,0,10,8,2340,32,0,3,0,10,16,1,9,2,3,0
O1468602,387,0,29,0,0,14,2648,0,10,8,376,42,0,3,0,10,10,1,4,1,3,0
O1468598,296,0,29,0,348,14,1820,0,10,8,771,12,30,3,0,10,10,1,1,1,3,0
O1468595,248,0,29,0,0,14,902,0,10,8,449,12,0,3,0,10,10,1,1,1,3,0
O1468596,201,0,37,0,0,13,196,0,10,8,3129,80,0,3,0,10,17,1,15,3,3,0
O1468594,201,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468593,134,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468592,143,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468591,160,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468590,167,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468589,130,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468588,127,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468587,196,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468586,164,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468585,173,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468584,169,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468583,179,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468582,147,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468581,153,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468580,109,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468579,121,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468578,136,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468577,112,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468576,147,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468575,168,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468574,119,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468573,86,0,0,0,0,21,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468572,135,0,0,0,0,21,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468571,142,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468570,142,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468569,223,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468568,192,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468567,127,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468566,177,0,0,0,0,7,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468565,208,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468564,156,0,0,0,0,21,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468563,213,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468562,130,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468561,228,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468536,127,0,29,0,0,14,1379,0,10,8,289,40,0,3,0,10,10,1,1,1,3,0
O1468560,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468559,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468558,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468557,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468556,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468555,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468554,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468553,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468550,190,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468552,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468551,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468549,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468547,173,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468548,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468545,146,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468544,155,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468542,79,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,5,1,0,1,3,0
O1468541,69,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,9,1,0,1,3,0
O1468540,68,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468539,70,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468538,68,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468537,201,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468534,125,0,0,0,0,7,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468533,218,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468532,89,0,0,0,0,7,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468530,189,0,37,0,0,13,162,0,10,8,3027,78,0,3,0,10,18,1,22,11,3,0
O1468529,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468528,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468527,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468526,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468525,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468524,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468522,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468521,57,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1468520,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468519,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468518,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468517,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468516,124,0,0,0,0,11,0,0,10,8,0,0,0,4,0,10,11,1,1,1,3,0
O1468515,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468514,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468513,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468512,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468511,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468510,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468509,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468508,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468507,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468506,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468505,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468504,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468503,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468502,124,0,0,0,0,11,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1468501,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468500,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468499,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468498,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468497,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468496,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468495,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468494,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468493,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468492,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468491,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468490,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468489,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468488,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468487,124,0,0,0,0,11,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1468481,149,0,35,0,0,4,0,0,10,8,31,11,0,4,0,10,25,1,5,8,3,0
O1468479,158,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468477,150,0,0,0,0,7,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468476,184,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468475,75,0,0,0,0,7,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468474,162,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468473,153,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468472,63,0,0,0,0,21,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468471,66,0,0,0,0,21,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468470,139,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468469,162,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468468,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468467,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468466,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468461,246,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468465,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468464,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468462,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468463,139,0,35,0,0,8,0,0,10,8,31,11,0,4,0,10,11,1,3,2,3,0
O1468460,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468458,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468457,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468456,180,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468454,227,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468453,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468451,165,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468452,124,0,0,0,0,11,0,0,10,8,0,0,0,4,0,10,11,1,1,1,3,0
O1468450,159,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468447,156,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468445,195,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468444,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468443,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468442,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468441,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468439,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468438,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468435,172,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468437,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468436,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468433,143,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468432,118,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468431,87,0,35,0,64,7,0,0,10,8,90,14,0,4,0,10,10,1,1,1,3,0
O1468429,127,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468428,69,0,35,0,64,7,0,0,10,8,40,4,0,4,0,10,10,1,1,1,3,0
O1468427,134,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468426,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468424,142,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468425,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468423,104,0,35,0,198,7,0,0,10,8,203,23,0,4,0,10,10,1,1,1,3,0
O1468422,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468421,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468417,134,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468420,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468419,124,0,0,0,0,11,0,0,10,8,0,0,0,4,0,10,11,1,1,1,3,0
O1468418,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468416,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468413,215,0,0,0,0,21,0,0,10,8,0,21,0,3,0,10,5,1,0,1,3,0
O1468415,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468414,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468412,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468411,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468410,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468408,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468404,180,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468407,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468406,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468405,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468403,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,13,1,1,1,3,0
O1468402,85,0,0,0,0,17,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1468400,124,0,0,0,0,11,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1468399,147,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468396,153,0,0,0,623,10,0,0,10,8,0,13,0,3,0,10,5,1,0,1,3,0
O1468398,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
O1468397,95,0,0,0,0,17,0,0,10,8,0,12,0,4,0,10,14,1,1,1,3,0
