UniqueID,descriptiveLine,copyNumber,creditLine,historicalContextNote,objectHistoryNote,object,summary,productionNote,recordCreationDate,uniqueID,physicalDescription,materialsTechniques,dimensionsNote,imageResolution,contentDescription,recordModificationDate,museumNumber,aspects: item_count,images: item_count,objectNumber: item_count,collectionCode,productionType
O1485410,68,0,145,0,0,5,0,0,10,8,158,99,0,3,0,10,15,1,0,1,3,0
O1485409,68,0,145,0,0,5,0,0,10,8,158,0,0,3,0,10,15,1,0,1,3,0
O1485408,68,0,145,0,0,5,0,0,10,8,158,0,0,3,0,10,15,1,0,1,3,0
O1485407,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485406,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485405,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485404,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485403,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485402,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485401,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485400,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485399,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485398,19,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485397,18,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485396,18,0,145,0,0,5,0,0,10,8,158,74,0,3,0,10,15,1,0,1,3,0
O1485395,73,0,145,0,0,5,0,0,10,8,158,643,0,3,0,10,15,1,0,1,3,0
O1485394,63,0,145,0,0,5,0,0,10,8,158,644,0,3,0,10,15,1,0,1,3,0
O1485393,37,0,145,0,0,5,0,0,10,8,158,39,0,3,0,10,15,1,0,1,3,0
O1485392,75,0,145,0,0,5,0,0,10,8,158,121,0,3,0,10,15,1,0,1,3,0
O1485391,75,0,145,0,0,5,0,0,10,8,158,124,0,3,0,10,15,1,0,1,3,0
O1485390,64,0,145,0,0,5,0,0,10,8,158,52,0,3,0,10,15,1,0,1,3,0
O1485389,68,0,145,0,0,5,0,0,10,8,158,122,0,3,0,10,15,1,0,1,3,0
O1485388,18,0,145,0,0,5,0,0,10,8,158,40,0,3,0,10,15,1,0,1,3,0
O1485387,18,0,145,0,0,5,0,0,10,8,158,56,0,3,0,10,15,1,0,1,3,0
O1485386,18,0,145,0,0,5,0,0,10,8,158,55,0,3,0,10,15,1,0,1,3,0
O1485385,18,0,145,0,0,5,0,0,10,8,158,57,0,3,0,10,15,1,0,1,3,0
O1485384,26,0,145,0,0,5,0,0,10,8,158,80,0,3,0,10,15,1,0,1,3,0
O1485383,25,0,145,0,0,5,0,0,10,8,158,68,0,3,0,10,15,1,0,1,3,0
O1485382,55,0,145,0,0,5,0,0,10,8,158,47,0,3,0,10,15,1,0,1,3,0
O1485381,25,0,145,0,0,5,0,0,10,8,158,46,0,3,0,10,15,1,0,1,3,0
O1485380,44,0,145,0,0,5,0,0,10,8,158,91,0,3,0,10,15,1,0,1,3,0
O1485379,34,0,145,0,0,5,0,0,10,8,158,91,0,3,0,10,15,1,0,1,3,0
O1485378,44,0,145,0,0,5,0,0,10,8,158,91,0,3,0,10,15,1,0,1,3,0
O1485377,34,0,145,0,0,5,0,0,10,8,158,44,0,3,0,10,15,1,0,1,3,0
O1485376,25,0,145,0,0,5,0,0,10,8,158,70,0,3,0,10,15,1,0,1,3,0
O1485375,37,0,145,0,0,5,0,0,10,8,158,67,0,3,0,10,15,1,0,1,3,0
O1485374,44,0,145,0,0,5,0,0,10,8,158,84,0,3,0,10,15,1,0,1,3,0
O1485373,49,0,145,0,0,5,0,0,10,8,158,84,0,3,0,10,15,1,0,1,3,0
O1485372,49,0,145,0,0,5,0,0,10,8,158,84,0,3,0,10,15,1,0,1,3,0
O1485371,44,0,145,0,0,5,0,0,10,8,158,84,0,3,0,10,15,1,0,1,3,0
O1485370,49,0,145,0,0,5,0,0,10,8,158,84,0,3,0,10,15,1,0,1,3,0
O1485369,35,0,145,0,0,5,0,0,10,8,158,88,0,3,0,10,15,1,0,1,3,0
O1485368,25,0,145,0,0,5,0,0,10,8,158,88,0,3,0,10,15,1,0,1,3,0
O1485367,37,0,145,0,0,5,0,0,10,8,158,88,0,3,0,10,15,1,0,1,3,0
O1485366,44,0,145,0,0,5,0,0,10,8,158,90,0,3,0,10,15,1,0,1,3,0
O1485365,34,0,145,0,0,5,0,0,10,8,158,90,0,3,0,10,15,1,0,1,3,0
O1485364,44,0,145,0,0,5,0,0,10,8,158,90,0,3,0,10,15,1,0,1,3,0
O1485363,34,0,145,0,0,5,0,0,10,8,158,90,0,3,0,10,14,1,0,1,3,0
O1485362,44,0,145,0,0,5,0,0,10,8,158,90,0,3,0,10,14,1,0,1,3,0
O1485361,44,0,145,0,0,5,0,0,10,8,158,90,0,3,0,10,14,1,0,1,3,0
O1485360,35,0,145,0,0,5,0,0,10,8,158,91,0,3,0,10,14,1,0,1,3,0
O1485359,25,0,145,0,0,5,0,0,10,8,158,91,0,3,0,10,14,1,0,1,3,0
O1485358,35,0,145,0,0,5,0,0,10,8,158,91,0,3,0,10,14,1,0,1,3,0
O1485357,26,0,145,0,0,5,0,0,10,8,158,70,0,3,0,10,14,1,0,1,3,0
O1485356,37,0,145,0,0,5,0,0,10,8,158,70,0,3,0,10,14,1,0,1,3,0
O1485355,37,0,145,0,0,5,0,0,10,8,158,70,0,3,0,10,14,1,0,1,3,0
O1485353,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485352,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485351,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485350,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485349,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485348,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485347,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485346,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485345,14,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485344,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485343,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485342,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485341,14,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485340,14,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485339,14,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485338,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485337,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485336,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485335,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485334,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485333,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,16,1,0,1,3,0
O1485332,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485331,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485330,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485329,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485328,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485327,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485326,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485325,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485324,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485323,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485322,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485321,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485320,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485319,14,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485318,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485317,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485316,14,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485315,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485314,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485313,17,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485312,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485311,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485310,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485309,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485308,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485307,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485306,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485305,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485304,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485303,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485302,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485301,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485300,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485299,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485298,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485297,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485296,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485295,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485294,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485293,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485292,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485291,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485290,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485289,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485288,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485287,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485286,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485285,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485284,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485283,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485282,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485281,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485280,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485279,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485278,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485277,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485276,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485275,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485274,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485273,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485272,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485271,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485270,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485269,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485268,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485267,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485266,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485265,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485264,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485263,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485262,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485261,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485260,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485259,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485258,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485257,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485256,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485255,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485254,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485253,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485252,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485251,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485250,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485249,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485248,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485247,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485246,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485245,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485244,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485243,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,15,1,0,1,3,0
O1485242,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485241,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485240,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485239,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485238,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485237,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485236,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485235,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485234,16,0,145,0,0,5,0,0,10,8,150,0,0,3,0,10,14,1,0,1,3,0
O1485232,111,0,33,0,0,14,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1485231,120,0,33,0,0,14,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1485230,132,0,33,0,0,14,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1485229,125,0,33,0,0,14,733,0,10,8,329,37,0,4,0,10,10,1,1,1,3,0
O1485226,148,0,33,0,0,14,743,0,10,8,377,37,0,4,0,10,10,1,1,1,3,0
O1485206,156,0,33,0,0,6,464,0,10,8,295,21,0,4,0,10,10,1,1,1,3,0
O1485205,128,0,33,0,0,6,438,0,10,8,414,21,0,4,0,10,10,1,1,1,3,0
O1485204,146,0,33,0,0,6,463,0,10,8,450,37,0,4,0,10,10,1,1,1,3,0
O1485203,161,0,33,0,0,14,473,0,10,8,423,54,0,4,0,10,10,1,1,1,3,0
O1485202,195,0,33,0,0,14,512,0,10,8,549,21,0,4,0,10,10,1,2,1,3,0
O1485201,193,0,33,0,0,12,469,0,10,8,606,14,0,4,0,10,10,1,1,1,3,0
O1485200,143,0,33,0,0,10,489,0,10,8,255,14,0,4,0,10,10,1,1,1,3,0
O1485187,49,0,26,0,0,27,0,0,10,8,35,21,0,3,0,10,10,1,4,1,3,0
O1485186,115,0,0,0,0,4,0,0,10,8,198,0,0,0,0,10,11,1,5,1,3,0
O1484584,84,0,144,0,0,11,0,0,10,8,0,13,0,3,0,10,12,1,0,1,3,0
O1484583,76,0,142,0,0,11,0,0,10,8,0,13,0,3,0,10,12,1,0,1,3,0
O1484582,537,0,21,0,0,38,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1484581,49,0,144,0,0,5,0,0,10,8,149,153,0,3,0,10,15,1,5,1,3,0
O1484580,49,0,144,0,0,5,0,0,10,8,149,175,0,3,0,10,15,1,5,1,3,0
O1484579,48,0,144,0,0,5,0,0,10,8,149,156,0,3,0,10,15,1,5,1,3,0
O1484578,49,0,144,0,0,5,0,0,10,8,149,218,0,3,0,10,15,1,5,1,3,0
O1484577,50,0,144,0,0,5,0,0,10,8,149,219,0,3,0,10,15,1,5,1,3,0
O1484576,49,0,144,0,0,5,0,0,10,8,149,182,0,3,0,10,15,1,5,1,3,0
O1484575,49,0,144,0,0,5,0,0,10,8,149,181,0,3,0,10,15,1,5,1,3,0
O1484574,49,0,144,0,0,5,0,0,10,8,149,156,0,3,0,10,15,1,5,1,3,0
O1484573,49,0,144,0,0,5,0,0,10,8,149,156,0,3,0,10,15,1,5,1,3,0
O1484572,49,0,144,0,0,5,0,0,10,8,149,138,0,3,0,10,15,1,5,1,3,0
O1484571,50,0,144,0,0,5,0,0,10,8,149,160,0,3,0,10,15,1,5,1,3,0
O1484570,49,0,144,0,0,5,0,0,10,8,149,180,0,3,0,10,15,1,5,1,3,0
O1484569,50,0,144,0,0,5,0,0,10,8,149,180,0,3,0,10,15,1,5,1,3,0
O1484568,49,0,144,0,0,5,0,0,10,8,149,157,0,3,0,10,15,1,5,1,3,0
O1484567,49,0,144,0,0,5,0,0,10,8,149,197,0,3,0,10,15,1,5,1,3,0
O1484566,49,0,144,0,0,5,0,0,10,8,149,217,0,3,0,10,15,1,5,1,3,0
O1484565,49,0,144,0,0,5,0,0,10,8,149,218,0,3,0,10,15,1,5,1,3,0
O1484564,49,0,144,0,0,5,0,0,10,8,149,194,0,3,0,10,15,1,5,1,3,0
O1484563,49,0,144,0,0,5,0,0,10,8,149,154,0,3,0,10,15,1,5,1,3,0
O1484562,49,0,144,0,0,5,0,0,10,8,149,137,0,3,0,10,15,1,5,1,3,0
O1484561,49,0,144,0,0,5,0,0,10,8,149,147,0,3,0,10,15,1,5,1,3,0
O1484560,49,0,144,0,0,5,0,0,10,8,149,144,0,3,0,10,15,1,5,1,3,0
O1484559,49,0,144,0,0,5,0,0,10,8,149,160,0,3,0,10,15,1,5,1,3,0
O1484558,49,0,144,0,0,5,0,0,10,8,149,147,0,3,0,10,15,1,5,1,3,0
O1484557,49,0,144,0,0,5,0,0,10,8,149,151,0,3,0,10,15,1,5,1,3,0
O1484556,49,0,144,0,0,5,0,0,10,8,149,154,0,3,0,10,15,1,5,1,3,0
O1484555,50,0,144,0,0,5,0,0,10,8,149,233,0,3,0,10,15,1,5,1,3,0
O1484554,50,0,144,0,0,5,0,0,10,8,149,164,0,3,0,10,15,1,5,1,3,0
O1484553,50,0,144,0,0,5,0,0,10,8,149,132,0,3,0,10,15,1,5,1,3,0
O1484552,24,0,144,0,0,5,0,0,10,8,149,153,0,3,0,10,15,1,5,1,3,0
O1484551,24,0,144,0,0,5,0,0,10,8,149,175,0,3,0,10,15,1,5,1,3,0
O1484550,24,0,144,0,0,5,0,0,10,8,149,156,0,3,0,10,15,1,5,1,3,0
O1484549,24,0,144,0,0,5,0,0,10,8,149,218,0,3,0,10,15,1,5,1,3,0
O1484548,24,0,144,0,0,5,0,0,10,8,149,219,0,3,0,10,15,1,5,1,3,0
O1484547,24,0,144,0,0,5,0,0,10,8,149,182,0,3,0,10,15,1,5,1,3,0
O1484546,24,0,144,0,0,5,0,0,10,8,149,181,0,3,0,10,15,1,5,1,3,0
O1484545,27,0,144,0,0,5,0,0,10,8,149,157,0,3,0,10,15,1,5,1,3,0
O1484544,24,0,144,0,0,5,0,0,10,8,149,289,0,3,0,10,15,1,5,1,3,0
O1484543,24,0,144,0,0,5,0,0,10,8,149,201,0,3,0,10,15,1,5,1,3,0
O1484542,24,0,144,0,0,5,0,0,10,8,149,203,0,3,0,10,15,1,5,1,3,0
O1484541,27,0,144,0,0,5,0,0,10,8,149,160,0,3,0,10,15,1,5,1,3,0
O1484540,24,0,144,0,0,5,0,0,10,8,149,160,0,3,0,10,15,1,5,1,3,0
O1484539,24,0,144,0,0,5,0,0,10,8,149,180,0,3,0,10,15,1,5,1,3,0
O1484538,24,0,144,0,0,5,0,0,10,8,149,180,0,3,0,10,15,1,5,1,3,0
O1484537,24,0,144,0,0,5,0,0,10,8,149,157,0,3,0,10,15,1,5,1,3,0
O1484536,24,0,144,0,0,5,0,0,10,8,149,218,0,3,0,10,15,1,5,1,3,0
O1484535,24,0,144,0,0,5,0,0,10,8,149,197,0,3,0,10,15,1,5,1,3,0
O1484534,24,0,144,0,0,5,0,0,10,8,149,218,0,3,0,10,15,1,5,1,3,0
O1484533,24,0,144,0,0,5,0,0,10,8,149,217,0,3,0,10,15,1,5,1,3,0
O1484532,24,0,144,0,0,5,0,0,10,8,149,217,0,3,0,10,15,1,5,1,3,0
O1484531,27,0,144,0,0,5,0,0,10,8,149,194,0,3,0,10,15,1,5,1,3,0
O1484530,24,0,144,0,0,5,0,0,10,8,149,194,0,3,0,10,15,1,5,1,3,0
O1484529,27,0,144,0,0,5,0,0,10,8,149,235,0,3,0,10,15,1,5,1,3,0
O1484528,24,0,144,0,0,5,0,0,10,8,149,235,0,3,0,10,15,1,5,1,3,0
O1484527,24,0,144,0,0,5,0,0,10,8,149,180,0,3,0,10,15,1,5,1,3,0
O1484526,24,0,144,0,0,5,0,0,10,8,149,227,0,3,0,10,15,1,5,1,3,0
O1484525,24,0,144,0,0,5,0,0,10,8,149,147,0,3,0,10,15,1,5,1,3,0
O1484524,24,0,144,0,0,5,0,0,10,8,149,134,0,3,0,10,14,1,5,1,3,0
O1484523,24,0,144,0,0,5,0,0,10,8,149,148,0,3,0,10,14,1,5,1,3,0
O1484522,24,0,144,0,0,5,0,0,10,8,149,160,0,3,0,10,14,1,5,1,3,0
O1484521,24,0,144,0,0,5,0,0,10,8,149,147,0,3,0,10,14,1,5,1,3,0
O1484520,24,0,144,0,0,5,0,0,10,8,149,151,0,3,0,10,14,1,5,1,3,0
O1484519,24,0,144,0,0,5,0,0,10,8,149,154,0,3,0,10,14,1,5,1,3,0
O1484518,24,0,144,0,0,5,0,0,10,8,149,148,0,3,0,10,14,1,5,1,3,0
O1484517,24,0,144,0,0,5,0,0,10,8,149,164,0,3,0,10,14,1,5,1,3,0
O1484516,24,0,144,0,0,5,0,0,10,8,149,131,0,3,0,10,14,1,5,1,3,0
O1484514,33,0,145,0,0,5,0,0,10,8,158,0,0,3,0,10,15,1,5,1,3,0
O1484513,33,0,145,0,0,5,0,0,10,8,158,140,0,3,0,10,15,1,5,1,3,0
O1484512,41,0,145,0,0,5,0,0,10,8,158,145,0,3,0,10,15,1,5,1,3,0
O1484511,33,0,145,0,0,5,0,0,10,8,158,145,0,3,0,10,15,1,5,1,3,0
O1484510,33,0,145,0,0,5,0,0,10,8,158,144,0,3,0,10,15,1,5,1,3,0
O1484509,33,0,145,0,0,5,0,0,10,8,158,145,0,3,0,10,15,1,5,1,3,0
O1484508,41,0,145,0,0,5,0,0,10,8,158,145,0,3,0,10,15,1,5,1,3,0
O1484507,33,0,145,0,0,5,0,0,10,8,158,133,0,3,0,10,15,1,5,1,3,0
O1484506,41,0,145,0,0,5,0,0,10,8,158,122,0,3,0,10,15,1,5,1,3,0
O1484505,33,0,145,0,0,5,0,0,10,8,158,122,0,3,0,10,15,1,5,1,3,0
O1484504,33,0,145,0,0,5,0,0,10,8,158,101,0,3,0,10,15,1,5,1,3,0
O1484503,33,0,145,0,0,5,0,0,10,8,158,101,0,3,0,10,15,1,5,1,3,0
O1484502,33,0,145,0,0,5,0,0,10,8,158,228,0,3,0,10,15,1,5,1,3,0
O1484501,48,0,145,0,0,5,0,0,10,8,158,245,0,3,0,10,15,1,5,1,3,0
O1484500,33,0,145,0,0,5,0,0,10,8,158,245,0,3,0,10,15,1,5,1,3,0
O1484499,33,0,145,0,0,5,0,0,10,8,158,245,0,3,0,10,15,1,5,1,3,0
O1484498,33,0,145,0,0,5,0,0,10,8,158,245,0,3,0,10,15,1,5,1,3,0
O1484497,33,0,145,0,0,5,0,0,10,8,158,194,0,3,0,10,15,1,5,1,3,0
O1484496,33,0,145,0,0,5,0,0,10,8,158,194,0,3,0,10,15,1,5,1,3,0
O1484495,33,0,145,0,0,5,0,0,10,8,158,206,0,3,0,10,15,1,5,1,3,0
O1484494,33,0,145,0,0,5,0,0,10,8,158,206,0,3,0,10,15,1,5,1,3,0
O1484493,33,0,145,0,0,5,0,0,10,8,158,191,0,3,0,10,15,1,5,1,3,0
O1484492,33,0,145,0,0,5,0,0,10,8,158,191,0,3,0,10,15,1,5,1,3,0
